CLIENT_IP,CLIENT_CITY,CLIENT_REGION,CLIENT_COUNTRY,ISP,CLIENT_LATITUDE,CLIENT_LONGITUDE,TEST_DATE,SERVER_NAME,DOWNLOAD_KBPS,UPLOAD_KBPS,LATENCY,CLIENT_BROWSER,CLIENT_OPERATING_SYSTEM,USER_AGENT
94.143.*.*,Turin,12,Italy,"Sistemi Hardware&Software S.P.A.",45.0705,7.6868,"1/1/2016 09:30:11 GMT",Turin,12282,828,29,"Chrome 46.0.2486.0","Windows ","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586"
93.39.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 09:31:48 GMT",Turin,9729,333,36,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.146.*.*,Milan,09,Italy,"Vodafone Italia DSL",45.4667,9.2,"1/1/2016 09:35:13 GMT",Turin,14394,750,41,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
151.33.*.*,Turin,12,Italy,"Wind Telecomunicazioni",45.0705,7.6868,"1/1/2016 09:41:29 GMT",Turin,17118,878,19,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
151.33.*.*,Turin,12,Italy,"Wind Telecomunicazioni",45.0705,7.6868,"1/1/2016 09:42:11 GMT",Turin,17116,873,19,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
151.33.*.*,Turin,12,Italy,"Wind Telecomunicazioni",45.0705,7.6868,"1/1/2016 09:42:54 GMT",Turin,16965,865,19,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 09:43:32 GMT",Turin,502,64,455,"Firefox 37.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:37.0) Gecko/20100101 Firefox/37.0"
151.33.*.*,Turin,12,Italy,"Wind Telecomunicazioni",45.0705,7.6868,"1/1/2016 09:43:38 GMT",Turin,17106,867,20,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
151.33.*.*,Turin,12,Italy,"Wind Telecomunicazioni",45.0705,7.6868,"1/1/2016 09:44:20 GMT",Turin,17487,860,19,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.146.*.*,Milan,09,Italy,"Vodafone Italia DSL",45.4667,9.2,"1/1/2016 09:45:36 GMT",Turin,1685,360,180,"Safari 9.0.1","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.7"
95.237.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 09:52:33 GMT",Turin,7011,380,36,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
188.216.*.*,Turin,12,Italy,"Vodafone Italia DSL",45.0705,7.6868,"1/1/2016 09:56:20 GMT",Turin,5044,444,53,"Internet Explorer 11.0","Windows ","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko"
195.32.*.*,Cocconato,12,Italy,"Officine Informatiche Srl",45.0864,8.0402,"1/1/2016 09:56:55 GMT",Turin,8020,1915,27,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
82.56.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 09:57:07 GMT",Turin,6997,411,34,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.49.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 09:58:28 GMT",Turin,15153,989,28,"Chrome 47.0.2526.106","Windows Vista","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
94.34.*.*,Turin,12,Italy,"Tiscali SpA",45.0705,7.6868,"1/1/2016 09:59:24 GMT",Turin,7132,420,18,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
195.32.*.*,Cocconato,12,Italy,"Officine Informatiche Srl",45.0864,8.0402,"1/1/2016 10:00:11 GMT",Turin,5555,1626,16,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
82.56.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 10:02:00 GMT",Turin,7033,394,35,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.51.*.*,"Tronzano Vercellese",12,Italy,"Telecom Italia",45.3423,8.1737,"1/1/2016 10:04:10 GMT",Turin,6745,395,48,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
85.18.*.*,Biella,12,Italy,Fastweb,45.5931,8.0275,"1/1/2016 10:05:59 GMT",Turin,1155,562,86,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
95.236.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 10:08:14 GMT",Turin,9490,2946,21,"Chrome 47.0.2526.106","Windows XP","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
151.12.*.*,Bra,12,Italy,"Wind Telecomunicazioni",44.7228,7.824,"1/1/2016 10:09:19 GMT",Turin,2932,430,45,"Internet Explorer 8.0","Windows XP","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.5; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
79.54.*.*,Almese,12,Italy,"Telecom Italia",45.1167,7.3833,"1/1/2016 10:10:07 GMT",Turin,6781,426,45,"Internet Explorer 11.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; NP06; rv:11.0) like Gecko"
79.54.*.*,Almese,12,Italy,"Telecom Italia",45.1167,7.3833,"1/1/2016 10:10:55 GMT",Turin,6839,415,42,"Internet Explorer 11.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; NP06; rv:11.0) like Gecko"
80.180.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 10:11:03 GMT",Turin,640,239,83,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.88.*.*,"Ala Di Stura",12,Italy,"ENTER S.r.l.",45.3149,7.3035,"1/1/2016 10:12:04 GMT",Turin,19362,16722,35,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
87.4.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 10:13:30 GMT",Turin,45445,15610,15,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
82.56.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 10:14:54 GMT",Turin,6975,390,39,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
213.254.*.*,Cocconato,12,Italy,"IT.Gate S.p.A.",45.0864,8.0402,"1/1/2016 10:16:08 GMT",Turin,11668,7781,9,"Chrome 47.0.2526.106","Linux ","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
2.36.*.*,Turin,12,Italy,"Vodafone Italia DSL",45.0705,7.6868,"1/1/2016 10:16:10 GMT",Turin,2931,123,82,"Safari 9.0.1","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.7"
82.56.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 10:16:24 GMT",Turin,7020,377,37,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
2.36.*.*,Turin,12,Italy,"Vodafone Italia DSL",45.0705,7.6868,"1/1/2016 10:16:47 GMT",Turin,3437,470,58,"Safari 9.0.1","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.7"
93.39.*.*,Grugliasco,12,Italy,Fastweb,45.0445,7.6141,"1/1/2016 10:17:01 GMT",Turin,2646,452,59,"Safari 9.0.2","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
82.56.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 10:17:10 GMT",Turin,7640,393,38,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
2.36.*.*,Turin,12,Italy,"Vodafone Italia DSL",45.0705,7.6868,"1/1/2016 10:18:18 GMT",Turin,13106,511,71,"Safari 9.0.1","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.7"
2.36.*.*,Turin,12,Italy,"Vodafone Italia DSL",45.0705,7.6868,"1/1/2016 10:19:32 GMT",Turin,3394,518,58,"Safari 9.0.1","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.7"
82.54.*.*,Milan,09,Italy,"Telecom Italia",45.4667,9.2,"1/1/2016 10:22:02 GMT",Turin,6652,366,37,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
79.51.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 10:22:31 GMT",Turin,9564,1038,27,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; rv:43.0) Gecko/20100101 Firefox/43.0"
80.180.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 10:23:48 GMT",Turin,341,212,138,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
2.36.*.*,Turin,12,Italy,"Vodafone Italia DSL",45.0705,7.6868,"1/1/2016 10:24:02 GMT",Turin,2962,381,95,"Safari 9.0.1","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.7"
79.41.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 10:25:06 GMT",Turin,5170,802,33,"Chrome 46.0.2486.0","Windows ","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586"
93.39.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 10:29:28 GMT",Turin,53446,10082,29,"Safari 9.0.2","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
79.37.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 10:29:43 GMT",Turin,5893,789,39,"Internet Explorer 11.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko"
79.37.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 10:30:40 GMT",Turin,11972,789,38,"Internet Explorer 11.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko"
94.125.*.*,Rubiana,12,Italy,"PSA S.r.l.",45.1333,7.3833,"1/1/2016 10:30:41 GMT",Turin,8761,3305,110,"Safari 9.0.2","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
87.8.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 10:31:20 GMT",Turin,4665,137,209,"Safari 9.0.2","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
82.56.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 10:35:23 GMT",Turin,3076,523,27,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.36.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 10:36:03 GMT",Turin,29206,3015,18,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.51.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 10:36:24 GMT",Turin,20117,7974,26,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
82.56.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 10:40:34 GMT",Turin,3089,590,27,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.37.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 10:41:56 GMT",Turin,12321,781,36,"Internet Explorer 11.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko"
85.159.*.*,Grugliasco,12,Italy,"B.B.Bell SPA",45.0445,7.6141,"1/1/2016 10:42:22 GMT",Turin,4425,5603,13,"unknown unknown"," ",Python-urllib/2.7
82.56.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 10:42:47 GMT",Turin,3096,592,27,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
2.225.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 10:46:15 GMT",Turin,17444,592,24,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
151.33.*.*,Turin,12,Italy,"Wind Telecomunicazioni",45.0705,7.6868,"1/1/2016 10:48:39 GMT",Turin,6838,340,18,"Internet Explorer 8.0","Windows XP","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; BTRS104242; GTB7.5; .NET4.0C; InfoPath.2; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
82.52.*.*,Vercelli,12,Italy,"Telecom Italia",45.3126,8.4992,"1/1/2016 10:48:50 GMT",Turin,4461,374,112,"Chrome 42.0.2311.135","Windows ","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10240"
87.14.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 10:51:30 GMT",Turin,6513,619,26,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
80.180.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 10:51:36 GMT",Turin,324,159,889,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.16.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 10:51:53 GMT",Turin,6773,861,34,"Chrome 46.0.2490.80","Linux ","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.80 Safari/537.36"
95.232.*.*,Novara,12,Italy,"Telecom Italia",45.4667,8.6333,"1/1/2016 10:52:13 GMT",Turin,9737,242,29,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.31.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 10:52:43 GMT",Turin,6753,275,34,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.20.*.*,Oleggio,12,Italy,"Telecom Italia",45.6,8.6333,"1/1/2016 10:53:09 GMT",Turin,95669,9376,33,"Safari 8.0.8","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/600.8.9 (KHTML, like Gecko) Version/8.0.8 Safari/600.8.9"
79.31.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 10:57:50 GMT",Turin,976,997,34,"Chrome 25.0.1349.2","Linux ","Mozilla/5.0 (SMART-TV; X11; Linux armv7l) AppleWebkit/537.42 (KHTML, like Gecko) Chromium/25.0.1349.2 Chrome/25.0.1349.2 Safari/537.42"
79.40.*.*,Rivoli,12,Italy,"Telecom Italia",45.0621,7.5277,"1/1/2016 10:59:14 GMT",Turin,22235,3008,14,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.88.*.*,"Ala Di Stura",12,Italy,"ENTER S.r.l.",45.3149,7.3035,"1/1/2016 11:00:52 GMT",Turin,3578,953,32,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
79.30.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 11:04:40 GMT",Turin,7365,776,31,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.31.*.*,Rivoli,12,Italy,"Telecom Italia",45.0621,7.5277,"1/1/2016 11:05:12 GMT",Turin,2087,264,47,"Firefox 43.0","Windows Vista","Mozilla/5.0 (Windows NT 6.0; rv:43.0) Gecko/20100101 Firefox/43.0"
87.13.*.*,Saluzzo,12,Italy,"Telecom Italia",44.65,7.4833,"1/1/2016 11:05:31 GMT",Turin,6532,525,50,"Internet Explorer 11.0","Windows ","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko"
94.34.*.*,Turin,12,Italy,"Tiscali SpA",45.0705,7.6868,"1/1/2016 11:07:33 GMT",Turin,13742,778,47,"Internet Explorer 11.0","Windows ","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko"
79.6.*.*,Montepaone,03,Italy,"Telecom Italia Business",38.7167,16.5,"1/1/2016 11:08:41 GMT",Turin,2084,411,47,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
2.238.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 11:08:54 GMT",Turin,66911,9722,26,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.50.*.*,"Casale Monferrato",12,Italy,"Telecom Italia",45.1334,8.4525,"1/1/2016 11:09:17 GMT",Turin,9309,9534,14,"Internet Explorer 11.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
95.232.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 11:09:48 GMT",Turin,1283,837,44,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
77.108.*.*,Pinerolo,12,Italy,"B.B.Bell SPA",44.8833,7.35,"1/1/2016 11:10:01 GMT",Turin,2903,2843,12,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
93.38.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 11:10:30 GMT",Turin,8859,8348,36,"Safari 9.0.2","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
87.0.*.*,Piscina,12,Italy,"Telecom Italia",44.9172,7.4832,"1/1/2016 11:10:52 GMT",Turin,4503,389,51,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
80.182.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 11:11:07 GMT",Turin,46765,9871,17,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
151.33.*.*,Turin,12,Italy,"Wind Telecomunicazioni",45.0705,7.6868,"1/1/2016 11:11:43 GMT",Turin,11896,842,19,"Firefox 43.0","Windows Vista","Mozilla/5.0 (Windows NT 6.0; rv:43.0) Gecko/20100101 Firefox/43.0"
82.56.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 11:13:43 GMT",Turin,5531,688,24,"Internet Explorer 11.0","Windows ","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko"
93.50.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 11:17:51 GMT",Turin,61228,8856,6,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
93.50.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 11:18:32 GMT",Turin,94612,8818,6,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
79.50.*.*,"Casale Monferrato",12,Italy,"Telecom Italia",45.1334,8.4525,"1/1/2016 11:19:00 GMT",Turin,9319,9589,16,"Internet Explorer 11.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
93.50.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 11:19:48 GMT",Turin,39880,8804,7,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
95.232.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 11:19:52 GMT",Turin,8126,308,380,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
87.8.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 11:23:20 GMT",Turin,44397,10333,16,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; rv:43.0) Gecko/20100101 Firefox/43.0"
80.183.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 11:23:59 GMT",Turin,6458,837,30,"Firefox 43.0","Windows XP","Mozilla/5.0 (Windows NT 5.1; rv:43.0) Gecko/20100101 Firefox/43.0"
176.65.*.*,Turin,12,Italy,"Elsynet S.r.l.",45.0705,7.6868,"1/1/2016 11:25:27 GMT",Turin,2654,360,13,"Firefox 37.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:37.0) Gecko/20100101 Firefox/37.0"
93.50.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 11:27:10 GMT",Turin,76834,9620,7,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.39.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 11:31:33 GMT",Turin,19532,10020,28,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.147.*.*,Turin,12,Italy,"Vodafone Italia DSL",45.0705,7.6868,"1/1/2016 11:37:06 GMT",Turin,7405,438,46,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 10.0; rv:43.0) Gecko/20100101 Firefox/43.0"
